id,date,outlet_id,period_id,technician_id,pic_name,pic_signature,technician_signature,report_type,time,visitation_photo,visitation_type
256,2023-05-04,22,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
257,2023-05-05,23,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
258,2023-05-06,24,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
259,2023-05-07,25,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
260,2023-05-08,26,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
261,2023-05-09,27,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
262,2023-05-10,19,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
263,2023-05-11,20,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
264,2023-05-12,21,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
265,2023-05-13,22,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
266,2023-05-14,23,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
267,2023-05-15,24,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
268,2023-05-16,25,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
269,2023-05-17,26,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
270,2023-05-18,27,5,3,dummy pic,12/2/1684735630533-87879fe6-df94-46d0-8ed5-2d7acdcca0c5.jpeg,12/2/1684735629885-b6807f65-5f4b-4b97-a490-9bb4cd2e0a6b.jpeg,1,13:07:00,12/2/1684735631047-c936fbb9-bb44-4591-97e2-a81d4fccf24a.jpg,1
