id;display_number;finding;status;area_id;report_id
6218;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;215
6219;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;215
6220;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;215
6221;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;215
6222;16;Terdapat sisa makanan di area bumbu masak;3;5;215
6223;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;215
6224;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;215
6225;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;215
6226;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;215
6227;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;215
6228;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;215
6229;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;215
6230;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;215
6231;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;215
6232;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;215
6233;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;215
6234;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;215
6235;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;215
6236;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;216
6237;2;Frekuensi pengangkutan sampah kurang;3;1;216
6238;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;216
6239;4;Ditemukan potensi akses atau sarang hama;3;1;216
6240;5;Ditemukan sampah atau ceceran makanan;3;2;216
6241;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;216
6242;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;216
6243;8;Terdapat sisa makanan di atas meja / lantai;3;3;216
6244;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;216
6245;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;216
6246;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;216
6247;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;216
6248;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;216
6249;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;216
6250;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;216
6251;16;Terdapat sisa makanan di area bumbu masak;3;5;216
6252;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;216
6253;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;216
6254;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;216
6255;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;216
6256;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;216
6257;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;216
6258;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;216
6259;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;216
6260;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;216
6261;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;216
6262;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;216
6263;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;216
6264;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;216
6265;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;217
6266;2;Frekuensi pengangkutan sampah kurang;3;1;217
6267;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;217
6268;4;Ditemukan potensi akses atau sarang hama;3;1;217
6269;5;Ditemukan sampah atau ceceran makanan;3;2;217
6270;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;217
6271;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;217
6272;8;Terdapat sisa makanan di atas meja / lantai;3;3;217
6273;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;217
6274;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;217
6275;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;217
6276;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;217
6277;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;217
6278;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;217
6279;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;217
6280;16;Terdapat sisa makanan di area bumbu masak;3;5;217
6281;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;217
6282;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;217
6283;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;217
6284;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;217
6285;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;217
6286;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;217
6287;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;217
6288;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;217
6289;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;217
6290;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;217
6291;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;217
6292;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;217
6293;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;217
6294;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;218
6295;2;Frekuensi pengangkutan sampah kurang;3;1;218
6296;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;218
6297;4;Ditemukan potensi akses atau sarang hama;3;1;218
6298;5;Ditemukan sampah atau ceceran makanan;3;2;218
6299;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;218
6300;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;218
6301;8;Terdapat sisa makanan di atas meja / lantai;3;3;218
6302;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;218
6303;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;218
6304;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;218
6305;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;218
6306;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;218
6307;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;218
6308;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;218
6309;16;Terdapat sisa makanan di area bumbu masak;3;5;218
6310;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;218
6311;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;218
6312;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;218
6313;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;218
6314;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;218
6315;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;218
6316;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;218
6317;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;218
6318;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;218
6319;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;218
6320;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;218
6321;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;218
6322;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;218
6323;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;219
6324;2;Frekuensi pengangkutan sampah kurang;3;1;219
6325;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;219
6326;4;Ditemukan potensi akses atau sarang hama;3;1;219
6327;5;Ditemukan sampah atau ceceran makanan;3;2;219
6328;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;219
6329;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;219
6330;8;Terdapat sisa makanan di atas meja / lantai;3;3;219
6331;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;219
6332;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;219
6333;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;219
6334;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;219
6335;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;219
6336;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;219
6337;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;219
6338;16;Terdapat sisa makanan di area bumbu masak;3;5;219
6339;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;219
6340;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;219
6341;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;219
6342;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;219
6343;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;219
6344;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;219
6345;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;219
6346;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;219
6347;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;219
6348;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;219
6349;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;219
6350;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;219
6351;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;219
6352;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;220
6353;2;Frekuensi pengangkutan sampah kurang;3;1;220
6354;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;220
6355;4;Ditemukan potensi akses atau sarang hama;3;1;220
6356;5;Ditemukan sampah atau ceceran makanan;3;2;220
6357;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;220
6358;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;220
6359;8;Terdapat sisa makanan di atas meja / lantai;3;3;220
6360;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;220
6361;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;220
6362;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;220
6363;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;220
6364;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;220
6365;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;220
6366;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;220
6367;16;Terdapat sisa makanan di area bumbu masak;3;5;220
6368;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;220
6369;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;220
6370;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;220
6371;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;220
6372;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;220
6373;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;220
6374;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;220
6375;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;220
6376;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;220
6377;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;220
6378;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;220
6379;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;220
6380;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;220
6381;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;221
6382;2;Frekuensi pengangkutan sampah kurang;3;1;221
6383;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;221
6384;4;Ditemukan potensi akses atau sarang hama;3;1;221
6385;5;Ditemukan sampah atau ceceran makanan;3;2;221
6386;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;221
6387;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;221
6388;8;Terdapat sisa makanan di atas meja / lantai;3;3;221
6389;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;221
6390;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;221
6391;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;221
6392;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;221
6393;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;221
6394;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;221
6395;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;221
6396;16;Terdapat sisa makanan di area bumbu masak;3;5;221
6397;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;221
6398;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;221
6399;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;221
6400;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;221
6401;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;221
6402;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;221
6403;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;221
6404;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;221
6405;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;221
6406;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;221
6407;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;221
6408;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;221
6409;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;221
6410;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;222
6411;2;Frekuensi pengangkutan sampah kurang;3;1;222
6412;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;222
6413;4;Ditemukan potensi akses atau sarang hama;3;1;222
6414;5;Ditemukan sampah atau ceceran makanan;3;2;222
6415;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;222
6416;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;222
6417;8;Terdapat sisa makanan di atas meja / lantai;3;3;222
6418;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;222
6419;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;222
6420;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;222
6421;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;222
6422;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;222
6423;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;222
6424;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;222
6425;16;Terdapat sisa makanan di area bumbu masak;3;5;222
6426;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;222
6427;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;222
6428;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;222
6429;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;222
6430;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;222
6431;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;222
6432;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;222
6433;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;222
6434;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;222
6435;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;222
6436;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;222
6437;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;222
6438;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;222
6439;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;223
6440;2;Frekuensi pengangkutan sampah kurang;3;1;223
6441;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;223
6442;4;Ditemukan potensi akses atau sarang hama;3;1;223
6443;5;Ditemukan sampah atau ceceran makanan;3;2;223
6444;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;223
6445;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;223
6446;8;Terdapat sisa makanan di atas meja / lantai;3;3;223
6447;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;223
6448;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;223
6449;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;223
6450;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;223
6451;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;223
6452;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;223
6453;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;223
6454;16;Terdapat sisa makanan di area bumbu masak;3;5;223
6455;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;223
6456;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;223
6457;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;223
6458;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;223
6459;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;223
6460;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;223
6461;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;223
6462;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;223
6463;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;223
6464;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;223
6465;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;223
6466;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;223
6467;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;223
6468;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;224
6469;2;Frekuensi pengangkutan sampah kurang;3;1;224
6470;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;224
6471;4;Ditemukan potensi akses atau sarang hama;3;1;224
6472;5;Ditemukan sampah atau ceceran makanan;3;2;224
6473;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;224
6474;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;224
6475;8;Terdapat sisa makanan di atas meja / lantai;3;3;224
6476;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;224
6477;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;224
6478;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;224
6479;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;224
6480;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;224
6481;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;224
6482;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;224
6483;16;Terdapat sisa makanan di area bumbu masak;3;5;224
6484;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;224
6485;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;224
6486;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;224
6487;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;224
6488;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;224
6489;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;224
6490;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;224
6491;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;224
6492;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;224
6493;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;224
6494;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;224
6495;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;224
6496;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;224
6497;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;225
6498;2;Frekuensi pengangkutan sampah kurang;3;1;225
6499;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;225
6500;4;Ditemukan potensi akses atau sarang hama;3;1;225
6501;5;Ditemukan sampah atau ceceran makanan;3;2;225
6502;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;225
6503;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;225
6504;8;Terdapat sisa makanan di atas meja / lantai;3;3;225
6505;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;225
6506;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;225
6507;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;225
6508;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;225
6509;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;225
6510;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;225
6511;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;225
6512;16;Terdapat sisa makanan di area bumbu masak;3;5;225
6513;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;225
6514;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;225
6515;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;225
6516;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;225
6517;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;225
6518;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;225
6519;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;225
6520;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;225
6521;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;225
6522;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;225
6523;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;225
6524;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;225
6525;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;225
6526;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;226
6527;2;Frekuensi pengangkutan sampah kurang;3;1;226
6528;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;226
6529;4;Ditemukan potensi akses atau sarang hama;3;1;226
6530;5;Ditemukan sampah atau ceceran makanan;3;2;226
6531;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;226
6532;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;226
6533;8;Terdapat sisa makanan di atas meja / lantai;3;3;226
6534;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;226
6535;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;226
6536;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;226
6537;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;226
6538;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;226
6539;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;226
6540;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;226
6541;16;Terdapat sisa makanan di area bumbu masak;3;5;226
6542;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;226
6543;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;226
6544;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;226
6545;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;226
6546;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;226
6547;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;226
6548;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;226
6549;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;226
6550;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;226
6551;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;226
6552;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;226
6553;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;226
6554;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;226
6555;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;227
